,Text,Label
1950,Free virtual training opportunity! Join us and @iHollaback for a bystander intervention workshop to stop anti-Asian and Asian American harassment.  April 8 training: https://t.co/NC4gZ8ePme April 9 training: https://t.co/Qwr3Rdirw2  #COVID19 #HateisaVirus #VirusesDontDiscriminate https://t.co/hsPjQRChnb,Neutral
1951,#WashTheHate Aims to Uplift the Asian Community and Combat Racism During Coro...https://t.co/CzliZ84HoC,Neutral
1952,"We cannot stand by while hatred goes viral. With the spread of #COVID19, there's been over 650 reported racist acts against Asian-Americans.   ➡️If you're Asian-American: Share your story using #IAmNotAVirus ➡️Non-Asian allies: Lift up Asian voices &amp; call out discrimination https://t.co/gOUV8NP181",Counterhate
1953,"“This is not a Chinese virus.” The Santa Clara County DA’s office put out this PSA: “when you attack a member of our community because of their ethnicity, the color of their skin, or where you think someone is from, then you have attacked us all.” @KPIXtv #washthehate #COVID19 https://t.co/uBrlzrj5Sf",Counterhate
1954,"“Statements by elected officials, such as Pres. Trump labeling COVID-19 as the ‘Chinese virus,’ fuel xenophobia.”—Prof. Russell Jeung, #SFSU Asian American Studies #RacismIsAVirus #StopTheHate",Neutral
1955,"We are aligned with the #WashTheHate campaign in taking a stand against the anti-Asian bigotry, discrimination and violence that has surfaced during the coronavirus pandemic. These acts of hate are unacceptable. Please show your support and join us. #UtahWashTheHate https://t.co/zsdbQcwemH",Counterhate
1956,The latest Asiabroadcast Connect! https://t.co/81C2zcx4bo Thanks to @leymariecel #coronavirus #racismisavirus,Neutral
1957,@nalames @KMWijn @lemonnlaw @becool2asians @eugenegu #becool2asians is going to become a nation wide success ��,Neutral
1958,"Grateful for the solidarity and support from my institution!   If you haven't already, please read this statement and consider signing the Statement on Anti-Asian Racism in the Time of #COVID19. #iamnotavirus #racismisavirus #aaccstatement",Neutral
1959,"Yes Asian people in the US, arm up to protect yourself &amp; your family. #Xenophobia has become another #Pandemic it's irreversible now. Time to face reality &amp; make preparations. #RacismIsAVirus and it's very real. Do not hesitate when your life is at stake. Fight back.",Counterhate
1960,"Very gross. Using an Asian face doesn't cover your racism. WAKE UP, PEOPLE. #RacismIsAVirus #Racism #RacismoNao https://t.co/SkD5M6P4fn",Neutral
1961,"Sorry @AndrewYang I like what you've accomplished, but asking AsianAmericans to change our actions to reduce #Covid19 hate crimes means racists get to decide what's acceptable, and who gets in the club. Change the club. #WashTheHate",Non-Asian Aggression
1962,@mdnij34 Yes and stirring up hate against Asian Americans #becool2asians,Neutral
1963,OMFG Not only is Trump still calling #coronavirus a "Chinese" virus – so is @SecPompeo. Why am I not surprised? Freaking disgusting. #RacismIsAVirus #covid19 https://t.co/18slw4FshV,Counterhate
1964,Part of the reason Asians get attacked is because we are seen as perpetually foreign. Using the word “xenophobia” could include making fun of a French kid who loves fondue. Getting attacked for your race is racism—let’s make sure to #nameit #becool2asians #CoronaVirusChallenge,Counterhate
1965,"Following up w/ #racism &amp; #Sinophobia in the UK, here's footage out of Southampton where a group of white kids appear to be attacking Asian-British students for wearing masks going back to their dorm. Disgusting behavior. Pls RT   #RacismIsAVirus #coronavirus  cc: @GoingMedieval https://t.co/zl0pPlJj0E",Counterhate
1966,"As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate https://t.co/BUyLpYXO41 via @adweek https://t.co/SIXWs543BG",Neutral
1967,"Yes, yes he did. @realDonaldTrump asked the Asian reporter in the room where he is from. #RacismIsAVirus",Non-Asian Aggression
1968,Thank you to the Jewish community for supporting the Asian community #IamNotAVirus https://t.co/XBPZIYqPYX #Notoracism,Neutral
1969,Kansas official: Pandemic isn’t a problem here because there are few Chinese people � #RacismIsAVirus #Covid_19 https://t.co/TTiRCt3a36,Neutral
1970,"that fucken corona virus is now in italy, france, germany, austria, iran, australia and the US, but newspapers and other media outlets still keep showing asian faces with masks ��� #IamNotAVirus  #COVID19 https://t.co/R4tu4qJd8o",Neutral
1971,Asian-Americans are calling to end the racism so that we can all focus on fighting the pandemic #IamNotAVirus #coronavirus,Neutral
1972,"“We want to make sure that racism isn’t a contagion like any virus, that it doesn’t spread with the same speed and ferocity as the coronavirus.” - Manjusha Kulkarni of Asian Pacific Policy and Planning Council   #StopAAPIHate  https://t.co/Wlfn8xomVs",Neutral
1973,Happy Sunday Everyone!! A few friends and I have been working on @BurntRiceBunch to amplify Asian American Voices and we’ve recently launched our #IAmNotAVirus campaign to combat the xenophobia and racism that has been a result of the COVID-19 Pandemic! Check us out  and follow!! https://t.co/xNW2gG1onx,Counterhate
1974,This is for France�  I got small eyes but I’m not Chinese I’m 100% Indian� stop looking me with those JUDGY EYES �� #IamNotAVirus ����,Neutral
1975,Join the #washthehate campaign! � #coronavirusracism @crazywokeasians https://t.co/bA1QOeAqi7,Counterhate
1976,"@TehshikYoon #becool2asians As an essential part of this country, Asian Americans are fighting against COVID-19 and also racialism viruses.",Neutral
1977,Don’t scapegoat the fear and uncertainty into hate.  Join our fight @becool2asians #becool2asians #COVID19 #FactsNotFear #CoronavirusOutbreak #CoronavirusPandemic #Covid_19,Neutral
1978,⁦@SpeakerPelosi⁩ is racist for performing ju-jit-su ON CHINESE corona virus. They MUST ALL LOOK ALL LOOK ALIKE #racism. #RacismIsAVirus #SpeakerPelosiSUCKS  https://t.co/UsgruFHPgk,Non-Asian Aggression
1979,Is this part of the U.S. silent war against China? #IamNotAVirus #JeNeSuisPasUnVirus #NoSoyUnVirus https://t.co/5Ugfy1i6bN,Neutral
1980,The rise in racism against the #AsianAmerican and #AAPI community during the #COVID19 crisis is unacceptable. Join @ActToChange's virtual conversation on 4/3 with @MaulikPancholy @RepGraceMeng @vivek_murthy @HudsonDYang: https://t.co/YghUZdtFZG #ActToChange #COVIDConvos https://t.co/R5QSS5r0ru,Counterhate
1981,I am tweeting to Support #IAmNotAVirus hashtag &amp; respect for Asian Americans &amp; All Americans ❤️ https://t.co/SUDcB50ttc,Neutral
1982,@Gothamist @CNN @CBSNews why isn't there more coverage during this pandemic on Asian-Americans dealing with increasing racism? #RacismIsAVirus #COVID19 #UPS #PandemicCovid19,Neutral
1983,.@AnnalsofIM @ACPinternists Thank you for platform to speak out vs. anti-Asian racism w/ #COVID19. https://t.co/tR4z79BHK4 @TLeungMD @JoshuaLiaoMD @ACPMAChapter @IDSAInfo @AmerMedicalAssn #IAmNotAVirus #IMProud #FactsNotFear ACP #COVID19 resources: https://t.co/qPxwcu3KGL https://t.co/J4rc410IaC,Neutral
1984,ICYMI: Executive Director of @A3PCON @KulkarniManju joined @JohnFugelsang to discuss the hate against Asian-Americans in the wake of COVID-19 and encourages everyone to #washthehate to stop the spread of racism. https://t.co/1opUa3rCJA,Neutral
1985,@ABC I stand with Asians. #Washthehate,Neutral
1986,"Okay, I've noticed more anti-East Asian racism even in the UK since the coronavirus outbreak started getting more coverage. Hell, I've been getting for even a small cough while on public transport I just want to say this.  #IAmNotAVirus. I just happen to be half-Japanese.",Neutral
1987,#COVID19 fears should not be exploited to attack &amp; exclude minorities – @fernanddev says scapegoating minorities is leading to an alarming rise in verbal &amp; physical abuses against Chinese &amp; other #minorities.  Learn more: https://t.co/LXIaUYZcsg  #IAmNotAVirus #FightRacism https://t.co/kUNG9ectJv,Neutral
1988,Trump throws blame so you’re distracted from all that he’s NOT doing to help this country and our people. It’s jazz hands people. Jazz hands #racism #RacismIsAVirus #yellow #IamNotAVirus #AsianAmerican #ChinaVirus,Non-Asian Aggression
1989,@rushkoff @jyllandsposten pathogen of prejudice  the global #ethnophobia suffered by Chinese #JeNeSuisPasUnVirus #IamNotAVirus   https://t.co/rtpwvnuRZM #edchat #k12 https://t.co/zBVZ7uY5HI,Neutral
1990,"#JeNeSuisPasUnVirus #IAmNotAVirus #我不是病毒  Believe in science,not rumors，GO China!   #我不是病毒 https://t.co/uoUuXdDxEk",Counterhate
1991,Yang said organizations such as the @NAACP_LDF and the @CAIRNational have issued statements condemning anti-Asian racism in the wake of the #coronavirus pandemic.  https://t.co/eJsV5eztiY @CAAsanfrancisco #StopAAPIHate @RepJudyChu @NAPABA https://t.co/6sB2bv8PXD,Neutral
1992,Live feed of what it’s like to be Asian during the Coronavirus era #coronavirus #IamNotAVirus #SaturdayMorning https://t.co/2WhQ5CPiEd,Neutral
1993,"Asian Americans reported over 650 racists acts last week on website launched by @A3PCON &amp; @CAAsanfrancisco https://t.co/8H4aQqbgRI  Join a townhall on Anti-Asian Racism tomorrow, 3/28 from 6-8pm EST. RSVP here: https://t.co/YIrPfOBxBB   #RacismIsAVirus #coronavirus #COVID19",Neutral
1994,Pls retweet #becool2asians @mmpadellan @Sifill_LDF @RogerLau @jheil @NPRCodeSwitch @msnbc https://t.co/eiJvXZIV3w,Neutral
1995,Big name #Australian journalists are exploiting anti Chinese narratives for the purposes of spreading fear and hate. Chris Ulhmann joins Kate McClymont’s club in pedaling the rhetoric that Australia woes are all #China fault. #Covid_19australia #coronavirus #RacismIsAVirus https://t.co/bR5e1CQkUK,Non-Asian Aggression
1996,We’re all Chinese to them � #COVID19 #coronavirus #RacismIsAVirus #Trumpdemic #Xenophobia https://t.co/roQLm9aYN3,Neutral
1997,#HateIsAVirus: People Are Using Masks to Fight Hate Against Asian Americans  https://t.co/Mloh7dnRwZ,Neutral
1998,Shake it off like a dog this virus is a whispering hate demon cannot create a fly Blue knows dogs are immune #corona #ChinaVirus #WuhanVirus #Hateisavirus https://t.co/8yFTarIRuI,Neutral
1999,China  China China It is not fair!  #ChinaMustExplain #RacismIsAVirus,Hate
2000,"“The person called my Filipino mother a ‘Chinese coronavirus bitch' and said that both of my parents are ‘bearers of the virus,’”  H/T  @brittanylwong for @HuffPost   #HateIsAVirus #ActToChange  https://t.co/45DR6M7ECt",Neutral
2001,.@DavidHenryHwang is washing his hands to end anti-Asian bigotry with #WashtheHate. https://t.co/X9GlpgrdeL,Neutral
2002,We need to show friendship &amp; not discrimination says @BroadattheBoard amid #coronavirus stigmatisation against Chinese community #IamNotAVirus #ShoppingAgainstPrejudice https://t.co/qhaqrV6lY0,Counterhate
2003,Scary #BayArea @abc7newsbayarea interactive "Race and #COVID19" townhall with @abc7kristensze today. So chilling for me to see. 1)1100 #AsianAmerican hate crimes reported in 2 wks here 2)Many involve being spat &amp; coughed on 3)#Hateisavirus. Click below. https://t.co/Pjkb2QV12d,Neutral
2004,"""We Can't Be Silent"": Asian Americans in Hollywood Denounce ""Chinese Virus"" and Racist Incidents https://t.co/GYcMmLmnPx #WashTheHate",Neutral
2005,"https://t.co/knUna2VcIG , Watch full video on link, and subscribe. #Chinese feel safe in #Pakistan Interior amid #COVIDー19 #outbreak.   #ModiConvertedIOKtoHell #SaturdayMorning #TaherShah  #NoXenophobia #中国 #RacismIsAVirus #COVID__19  #Covid_19 #CoronaInPakistan #ForaFlay https://t.co/7kgnl1Dfcq",Neutral
2006,#RacismIsAVirus aims to combat the rising xenophobia against Asians and Asian-Americans amid the global coronavirus pandemic. https://t.co/azi4irUUGT,Neutral
2007,@LindseyGrahamSC Thanks for putting the target back on Asian Americans!  #Racism  #RacismIsAVirus #ChineseVirus  #GOPracism @AndrewYang,Non-Asian Aggression
2008,"With the #COVID_19 pandemic now declared a national emergency in the United States, uncertainty and fear are breeding acts of discrimination and violence against individuals of Asian descent. Let's #WashTheHate together. #coronavirus https://t.co/GRj7KmJYWA",Counterhate
2009,Happening Now: this woman has been walking around Chinatown yelling “Coronavirus” &amp; cursing at Asians.   The United Peace Corps neighborhood watch group notified @SFPD &amp; faith leaders— now on their way to diffuse situation &amp; get her help. �� KUDOS ��   #hateisavirus #COVID__19 https://t.co/kctvBEBLHs,Neutral
2010,The coronavirus is no excuse for racism against asian communities. #IAmNotCovid19 https://t.co/FgYP4IeMjg,Counterhate
2011,Watch this and not cry...wtf America. Seriously W T F #CoronavirusPandemic #COVID19 #AsianAmericans #RacismIsAVirus,Neutral
2012,We’re all Chinese to them � #COVID19 #coronavirus #RacismIsAVirus #Trumpdemic #Xenophobia,Neutral
2013,Asian-American artists launch drive against virus-linked racism #washthehate https://t.co/s9jD55hweC via @inquirerdotnet,Neutral
2014,".@WIONews: is your journalist referring to #CoronaVirus as #ChineseVirus acceptable to you? A journalist with a verified twitter handle shouldn't be allowed to spew such bigoted views. #RacismIsAVirus #IndiaFightsCorona   ""Wash your hands, look out for others, don't be a racist."" https://t.co/sXfZtLYYFx",Neutral
2015,"""Two doctors had suggested on French television that testing for a potential vaccine against Covid-19 should happen in Africa""   �����������  They don't count Africans and south Asians as a human .....  F***** B******   #French #France #RacismIsAVirus #covid19UK",Non-Asian Aggression
2016,"New #podcast! @clintworthing sits down with the inimitable @tzima8 to talk about Netflix's #Tigertail, #Mulan, and fighting anti-Asian bigotry in the time of coronavirus:  https://t.co/Be23Qbvgj0 #WashtheHate https://t.co/XZfbMEwJL8",Neutral
